#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FGF5	FLRT2	9606.ENSP00000311697	9606.ENSP00000332879	0	0	0.500	0	0.499
FGF5	FGFR3	9606.ENSP00000311697	9606.ENSP00000339824	0	0.308	0.400	0	0.567
FGF6	PIK3CA	9606.ENSP00000228837	9606.ENSP00000263967	0	0	0.400	0	0.400
FGF6	GAB1	9606.ENSP00000228837	9606.ENSP00000262995	0	0	0.400	0	0.400
FGF6	FLRT2	9606.ENSP00000228837	9606.ENSP00000332879	0	0	0.500	0	0.499
FGFR1OP2	PIK3CA	9606.ENSP00000229395	9606.ENSP00000263967	0	0	0.500	0	0.499
FGFR1OP2	MAP4K4	9606.ENSP00000229395	9606.ENSP00000343658	0	0.575	0	0	0.575
FGFR1OP2	STK24	9606.ENSP00000229395	9606.ENSP00000365730	0	0.734	0	0	0.734
FGFR1OP2	TRAF3IP3	9606.ENSP00000229395	9606.ENSP00000355991	0	0.734	0	0	0.734
FGFR3	GAB1	9606.ENSP00000339824	9606.ENSP00000262995	0	0	0.400	0	0.400
FGFR3	PIK3CA	9606.ENSP00000339824	9606.ENSP00000263967	0	0	0.400	0	0.400
FGFR3	SH3KBP1	9606.ENSP00000339824	9606.ENSP00000380921	0	0	0.650	0	0.650
FLNC	ITGB7	9606.ENSP00000327145	9606.ENSP00000267082	0	0.209	0.650	0	0.711
FLNC	ITGA5	9606.ENSP00000327145	9606.ENSP00000293379	0	0	0.650	0	0.650
FLNC	ITGA10	9606.ENSP00000327145	9606.ENSP00000358310	0	0	0.650	0	0.650
FLNC	SGCD	9606.ENSP00000327145	9606.ENSP00000338343	0	0.457	0	0	0.457
FNBP1	SNX2	9606.ENSP00000413625	9606.ENSP00000368831	0	0.457	0	0	0.457
FNBP1	RND2	9606.ENSP00000413625	9606.ENSP00000466680	0	0.163	0.500	0	0.563
FOXO1	MDM2	9606.ENSP00000368880	9606.ENSP00000258149	0	0.457	0	0	0.457
FOXO1	PPARGC1A	9606.ENSP00000368880	9606.ENSP00000264867	0	0	0.900	0	0.900
FOXO1	SMAD3	9606.ENSP00000368880	9606.ENSP00000332973	0	0.292	0.900	0	0.926
FOXO1	NFYA	9606.ENSP00000368880	9606.ENSP00000345702	0	0	0.500	0	0.499
FOXP1	POU5F1	9606.ENSP00000484803	9606.ENSP00000259915	0	0	0.800	0	0.800
FPR1	GNG2	9606.ENSP00000471493	9606.ENSP00000334448	0	0.800	0	0	0.800
FPR1	FPR3	9606.ENSP00000471493	9606.ENSP00000341821	0	0	0.900	0	0.900
FRA10AC1	NKAP	9606.ENSP00000360488	9606.ENSP00000360464	0	0.491	0	0	0.491
FSHB	TSHB	9606.ENSP00000416606	9606.ENSP00000256592	0	0	0.540	0	0.540
FZD8	LRP6	9606.ENSP00000363826	9606.ENSP00000261349	0	0.457	0.800	0	0.886
FZD8	WNT2	9606.ENSP00000363826	9606.ENSP00000265441	0	0.078	0.500	0	0.519
FZD8	WNT4	9606.ENSP00000363826	9606.ENSP00000290167	0	0.078	0.500	0	0.519
FZD8	GPC4	9606.ENSP00000363826	9606.ENSP00000359864	0	0	0.900	0	0.900
FZD8	ROR1	9606.ENSP00000363826	9606.ENSP00000360120	0	0	0.650	0	0.650
FZD8	ROR2	9606.ENSP00000363826	9606.ENSP00000364860	0	0	0.650	0	0.650
GAB1	TGFA	9606.ENSP00000262995	9606.ENSP00000404131	0	0	0.400	0	0.400
GAB1	GFRA1	9606.ENSP00000262995	9606.ENSP00000347591	0	0	0.500	0	0.499
GAB1	PIK3R5	9606.ENSP00000262995	9606.ENSP00000392812	0	0	0.500	0	0.499
GAB1	GDNF	9606.ENSP00000262995	9606.ENSP00000409007	0	0	0.500	0	0.499
GAB1	RAPGEF1	9606.ENSP00000262995	9606.ENSP00000361264	0	0	0.500	0	0.499
GAB1	PIK3CA	9606.ENSP00000262995	9606.ENSP00000263967	0	0	0.900	0	0.900
GAB3	PIK3CA	9606.ENSP00000399588	9606.ENSP00000263967	0	0	0.500	0	0.499
GATAD2B	TXNIP	9606.ENSP00000357644	9606.ENSP00000462521	0	0.457	0	0	0.457
GATAD2B	PHF20L1	9606.ENSP00000357644	9606.ENSP00000378784	0	0.651	0	0	0.651
GATAD2B	MTA3	9606.ENSP00000357644	9606.ENSP00000385823	0	0.731	0.540	0	0.870
GBP1	GBP5	9606.ENSP00000359504	9606.ENSP00000359488	0	0.457	0	0	0.457
GBP1	GBP2	9606.ENSP00000359504	9606.ENSP00000359497	0	0.628	0	0	0.628
GBP2	GBP5	9606.ENSP00000359497	9606.ENSP00000359488	0	0.292	0.900	0	0.926
GDNF	RANBP9	9606.ENSP00000409007	9606.ENSP00000011619	0	0.420	0	0	0.420
GDNF	PIK3CA	9606.ENSP00000409007	9606.ENSP00000263967	0	0	0.500	0	0.499
GDNF	GFRA1	9606.ENSP00000409007	9606.ENSP00000347591	0	0.962	0.400	0	0.976
GDNF	RAP1GAP	9606.ENSP00000409007	9606.ENSP00000363895	0	0	0.500	0	0.499
GDNF	GRB7	9606.ENSP00000409007	9606.ENSP00000403459	0	0	0.500	0	0.499
GDNF	NCAM1	9606.ENSP00000409007	9606.ENSP00000480132	0	0	0.400	0	0.400
GFM1	MRPL16	9606.ENSP00000264263	9606.ENSP00000300151	0	0.853	0	0	0.853
GFRA1	PIK3CA	9606.ENSP00000347591	9606.ENSP00000263967	0	0	0.500	0	0.499
GFRA1	GRB7	9606.ENSP00000347591	9606.ENSP00000403459	0	0	0.500	0	0.499
GFRA1	RAP1GAP	9606.ENSP00000347591	9606.ENSP00000363895	0	0	0.500	0	0.499
GFRA1	NCAM1	9606.ENSP00000347591	9606.ENSP00000480132	0	0	0.400	0	0.400
GH2	LEP	9606.ENSP00000333157	9606.ENSP00000312652	0	0	0.900	0	0.900
GH2	SOCS2	9606.ENSP00000333157	9606.ENSP00000481249	0	0	0.500	0	0.499
GH2	PTPN6	9606.ENSP00000333157	9606.ENSP00000391592	0	0	0.500	0	0.499
GH2	PRLR	9606.ENSP00000333157	9606.ENSP00000482954	0	0	0.500	0	0.499
GIP	GNG2	9606.ENSP00000350005	9606.ENSP00000334448	0	0.800	0	0	0.800
GLMN	ZSWIM6	9606.ENSP00000359385	9606.ENSP00000252744	0	0.343	0.540	0	0.684
GLMN	KLHL41	9606.ENSP00000359385	9606.ENSP00000284669	0	0	0.720	0	0.720
GLMN	KLHL24	9606.ENSP00000359385	9606.ENSP00000395012	0	0	0.720	0	0.720
GLMN	PRAME	9606.ENSP00000359385	9606.ENSP00000445675	0	0	0.720	0	0.720
GLP1R	GNB5	9606.ENSP00000362353	9606.ENSP00000261837	0	0.129	0.500	0	0.545
GLP1R	GNG2	9606.ENSP00000362353	9606.ENSP00000334448	0	0.802	0.500	0	0.897
GLP1R	GNG12	9606.ENSP00000362353	9606.ENSP00000360021	0	0.054	0.500	0	0.506
GLP1R	GNG4	9606.ENSP00000362353	9606.ENSP00000398629	0	0.054	0.500	0	0.506
GLP1R	GNGT2	9606.ENSP00000362353	9606.ENSP00000421710	0	0.054	0.500	0	0.506
GNA13	GNB5	9606.ENSP00000400717	9606.ENSP00000261837	0	0.185	0.540	0	0.609
GNA13	GNAI2	9606.ENSP00000400717	9606.ENSP00000312999	0	0	0.540	0	0.540
GNA13	GNG2	9606.ENSP00000400717	9606.ENSP00000334448	0	0.895	0.540	0	0.949
GNA13	GNG12	9606.ENSP00000400717	9606.ENSP00000360021	0	0.243	0.540	0	0.637
GNA13	GNG4	9606.ENSP00000400717	9606.ENSP00000398629	0	0.405	0.540	0	0.714
GNA13	GNGT2	9606.ENSP00000400717	9606.ENSP00000421710	0	0.130	0.540	0	0.582
GNAI2	GNB5	9606.ENSP00000312999	9606.ENSP00000261837	0	0.225	0.650	0	0.717
GNAI2	RGS9	9606.ENSP00000312999	9606.ENSP00000262406	0	0.164	0.500	0	0.564
GNAI2	RGS6	9606.ENSP00000312999	9606.ENSP00000451030	0	0.164	0.500	0	0.564
GNAI2	RGS7	9606.ENSP00000312999	9606.ENSP00000355523	0	0.164	0.500	0	0.564
GNAI2	RGS12	9606.ENSP00000312999	9606.ENSP00000339381	0	0.271	0.500	0	0.620
GNAI2	GNGT2	9606.ENSP00000312999	9606.ENSP00000421710	0	0.130	0.650	0	0.682
GNAI2	RGS19	9606.ENSP00000312999	9606.ENSP00000378483	0	0.475	0.500	0	0.726
GNAI2	RGS5	9606.ENSP00000312999	9606.ENSP00000433001	0	0.486	0.500	0	0.732
GNAI2	GNG12	9606.ENSP00000312999	9606.ENSP00000360021	0	0.130	0.650	0	0.682
GNAI2	GNG4	9606.ENSP00000312999	9606.ENSP00000398629	0	0.661	0.650	0	0.876
GNAI2	GNG2	9606.ENSP00000312999	9606.ENSP00000334448	0	0.884	0.650	0	0.957
GNB5	PIK3R5	9606.ENSP00000261837	9606.ENSP00000392812	0	0	0.500	0	0.499
GNB5	OPN3	9606.ENSP00000261837	9606.ENSP00000355512	0	0	0.500	0	0.499
GNB5	GRIK3	9606.ENSP00000261837	9606.ENSP00000362183	0	0	0.500	0	0.499
GNB5	KCNJ16	9606.ENSP00000261837	9606.ENSP00000465295	0	0	0.500	0	0.499
GNB5	GNG12	9606.ENSP00000261837	9606.ENSP00000360021	0	0.169	0.540	0	0.601
GNB5	GNGT2	9606.ENSP00000261837	9606.ENSP00000421710	0	0.169	0.540	0	0.601
GNB5	GNG2	9606.ENSP00000261837	9606.ENSP00000334448	0	0.816	0.540	0	0.911
GNB5	GNG4	9606.ENSP00000261837	9606.ENSP00000398629	0	0.816	0.540	0	0.911
GNB5	RGS6	9606.ENSP00000261837	9606.ENSP00000451030	0	0.544	0.500	0	0.762
GNB5	RGS9	9606.ENSP00000261837	9606.ENSP00000262406	0	0.789	0.800	0	0.956
GNB5	RGS7	9606.ENSP00000261837	9606.ENSP00000355523	0	0.973	0.500	0	0.985
GNG12	GNG2	9606.ENSP00000360021	9606.ENSP00000334448	0	0	0.540	0	0.540
GNG12	OPN3	9606.ENSP00000360021	9606.ENSP00000355512	0	0	0.500	0	0.499
GNG12	KCNJ16	9606.ENSP00000360021	9606.ENSP00000465295	0	0	0.500	0	0.499
GNG12	GRIK3	9606.ENSP00000360021	9606.ENSP00000362183	0	0	0.500	0	0.499
GNG12	PIK3R5	9606.ENSP00000360021	9606.ENSP00000392812	0	0	0.500	0	0.499
GNG12	GNG4	9606.ENSP00000360021	9606.ENSP00000398629	0	0	0.540	0	0.540
GNG12	GNGT2	9606.ENSP00000360021	9606.ENSP00000421710	0	0	0.540	0	0.540
GNG2	SCTR	9606.ENSP00000334448	9606.ENSP00000019103	0	0.802	0	0	0.802
GNG2	IAPP	9606.ENSP00000334448	9606.ENSP00000240652	0	0.800	0	0	0.800
GNG2	TSHB	9606.ENSP00000334448	9606.ENSP00000256592	0	0.800	0	0	0.800
GNG2	HTR2B	9606.ENSP00000334448	9606.ENSP00000258400	0	0.800	0	0	0.800
GNG2	PTH2R	9606.ENSP00000334448	9606.ENSP00000272847	0	0.802	0	0	0.802
GNG2	S1PR1	9606.ENSP00000334448	9606.ENSP00000305416	0	0.805	0	0	0.805
GNG2	HTR1A	9606.ENSP00000334448	9606.ENSP00000316244	0	0.808	0	0	0.808
GNG2	S1PR5	9606.ENSP00000334448	9606.ENSP00000328472	0	0.800	0	0	0.800
GNG2	KCNJ16	9606.ENSP00000334448	9606.ENSP00000465295	0	0	0.500	0	0.499
GNG2	GRIK3	9606.ENSP00000334448	9606.ENSP00000362183	0	0	0.500	0	0.499
GNG2	OPN3	9606.ENSP00000334448	9606.ENSP00000355512	0	0	0.500	0	0.499
GNG2	PIK3R5	9606.ENSP00000334448	9606.ENSP00000392812	0	0	0.500	0	0.499
GNG2	GNG4	9606.ENSP00000334448	9606.ENSP00000398629	0	0	0.540	0	0.540
GNG2	GNGT2	9606.ENSP00000334448	9606.ENSP00000421710	0	0	0.540	0	0.540
GNG2	HRH1	9606.ENSP00000334448	9606.ENSP00000380247	0	0.800	0	0	0.800
GNG2	NPY1R	9606.ENSP00000334448	9606.ENSP00000354652	0	0.800	0	0	0.800
GNG2	PTH1R	9606.ENSP00000334448	9606.ENSP00000402723	0	0.802	0	0	0.802
GNG4	OPN3	9606.ENSP00000398629	9606.ENSP00000355512	0	0	0.500	0	0.499
GNG4	GRIK3	9606.ENSP00000398629	9606.ENSP00000362183	0	0	0.500	0	0.499
GNG4	PIK3R5	9606.ENSP00000398629	9606.ENSP00000392812	0	0	0.500	0	0.499
GNG4	KCNJ16	9606.ENSP00000398629	9606.ENSP00000465295	0	0	0.500	0	0.499
GNG4	GNGT2	9606.ENSP00000398629	9606.ENSP00000421710	0	0	0.540	0	0.540
GNGT2	OPN3	9606.ENSP00000421710	9606.ENSP00000355512	0	0	0.500	0	0.499
GNGT2	GRIK3	9606.ENSP00000421710	9606.ENSP00000362183	0	0	0.500	0	0.499
GNGT2	PIK3R5	9606.ENSP00000421710	9606.ENSP00000392812	0	0	0.500	0	0.499
GNGT2	KCNJ16	9606.ENSP00000421710	9606.ENSP00000465295	0	0	0.500	0	0.499
GRIA2	GRID2	9606.ENSP00000296526	9606.ENSP00000282020	0	0.292	0.540	0	0.660
GRIA2	GRIA4	9606.ENSP00000296526	9606.ENSP00000282499	0	0.494	0.720	0	0.852
GRIA2	GRIK4	9606.ENSP00000296526	9606.ENSP00000435648	0	0	0.540	0	0.540
GRIA2	GRIK3	9606.ENSP00000296526	9606.ENSP00000362183	0	0	0.540	0	0.540
GRIA2	GRIN2A	9606.ENSP00000296526	9606.ENSP00000332549	0	0	0.720	0	0.720
GRIA4	GRID2	9606.ENSP00000282499	9606.ENSP00000282020	0	0	0.540	0	0.540
GRIA4	GRIK3	9606.ENSP00000282499	9606.ENSP00000362183	0	0	0.540	0	0.540
GRIA4	GRIK4	9606.ENSP00000282499	9606.ENSP00000435648	0	0	0.540	0	0.540
GRIA4	GRIN2A	9606.ENSP00000282499	9606.ENSP00000332549	0	0	0.720	0	0.720
GRID2	GRIK3	9606.ENSP00000282020	9606.ENSP00000362183	0	0	0.540	0	0.540
GRID2	GRIK4	9606.ENSP00000282020	9606.ENSP00000435648	0	0	0.540	0	0.540
GRID2	GRIN2A	9606.ENSP00000282020	9606.ENSP00000332549	0	0	0.540	0	0.540
GRIK1	GRIK3	9606.ENSP00000327687	9606.ENSP00000362183	0	0	0.500	0	0.499
GRIK1	GRIK4	9606.ENSP00000327687	9606.ENSP00000435648	0	0.074	0.500	0	0.517
GRIK3	GRIN2A	9606.ENSP00000362183	9606.ENSP00000332549	0	0	0.540	0	0.540
GRIK3	SCN1B	9606.ENSP00000362183	9606.ENSP00000396915	0	0	0.540	0	0.540
GRIK3	SCN2A	9606.ENSP00000362183	9606.ENSP00000490107	0	0	0.540	0	0.540
GRIK3	GRIK4	9606.ENSP00000362183	9606.ENSP00000435648	0	0.074	0.540	0	0.555
GRIK4	GRIN2A	9606.ENSP00000435648	9606.ENSP00000332549	0	0	0.540	0	0.540
GRIK4	SCN1B	9606.ENSP00000435648	9606.ENSP00000396915	0	0	0.540	0	0.540
GRIK4	SCN2A	9606.ENSP00000435648	9606.ENSP00000490107	0	0	0.540	0	0.540
GRM5	NRXN3	9606.ENSP00000306138	9606.ENSP00000489551	0	0	0.500	0	0.499
GRM5	NLGN4Y	9606.ENSP00000306138	9606.ENSP00000348169	0	0	0.500	0	0.499
GRM5	NLGN4X	9606.ENSP00000306138	9606.ENSP00000370483	0	0	0.500	0	0.499
GRM5	HOMER1	9606.ENSP00000306138	9606.ENSP00000334382	0	0.292	0.500	0	0.630
GSG1	IL37	9606.ENSP00000405032	9606.ENSP00000263326	0	0.536	0	0	0.536
GUCY1A1	GUCY1A2	9606.ENSP00000296518	9606.ENSP00000282249	0	0	0.900	0	0.900
GYS2	PPP1R3C	9606.ENSP00000261195	9606.ENSP00000238994	0	0.665	0.800	0	0.930
H2AC6	RRP8	9606.ENSP00000367022	9606.ENSP00000254605	0	0	0.500	0	0.499
H2AC6	H2BC12	9606.ENSP00000367022	9606.ENSP00000349430	0	0.909	0.400	0	0.943
H2AC6	PHF8	9606.ENSP00000367022	9606.ENSP00000350676	0	0	0.500	0	0.499
H2AC6	TRRAP	9606.ENSP00000367022	9606.ENSP00000352925	0	0.082	0.500	0	0.521
H2AC6	NR5A2	9606.ENSP00000367022	9606.ENSP00000356331	0	0	0.500	0	0.499
H2AC6	POU2F1	9606.ENSP00000367022	9606.ENSP00000356840	0	0	0.500	0	0.499
H2AC6	NCOA3	9606.ENSP00000367022	9606.ENSP00000361066	0	0	0.500	0	0.499
H2AC6	KDM4C	9606.ENSP00000367022	9606.ENSP00000370710	0	0	0.500	0	0.499
H2AC6	USP3	9606.ENSP00000367022	9606.ENSP00000369681	0	0	0.500	0	0.499
H2BC12	RRP8	9606.ENSP00000349430	9606.ENSP00000254605	0	0	0.500	0	0.499
H2BC12	NCOA3	9606.ENSP00000349430	9606.ENSP00000361066	0	0	0.500	0	0.499
H2BC12	PHF8	9606.ENSP00000349430	9606.ENSP00000350676	0	0	0.500	0	0.499
H2BC12	POU2F1	9606.ENSP00000349430	9606.ENSP00000356840	0	0	0.500	0	0.499
H2BC12	KDM4C	9606.ENSP00000349430	9606.ENSP00000370710	0	0	0.500	0	0.499
H2BC12	TRRAP	9606.ENSP00000349430	9606.ENSP00000352925	0	0	0.500	0	0.499
H2BC12	STAG3	9606.ENSP00000349430	9606.ENSP00000477973	0	0	0.500	0	0.499
H2BC12	USP3	9606.ENSP00000349430	9606.ENSP00000369681	0	0	0.500	0	0.499
H2BC12	NR5A2	9606.ENSP00000349430	9606.ENSP00000356331	0	0	0.500	0	0.499
HAND2	TCF4	9606.ENSP00000352565	9606.ENSP00000381382	0	0.618	0	0	0.618
HECTD1	IQGAP1	9606.ENSP00000382269	9606.ENSP00000268182	0	0.457	0	0	0.457
HELZ	PAN3	9606.ENSP00000464512	9606.ENSP00000370345	0	0.422	0	0	0.422
HES1	TLE4	9606.ENSP00000232424	9606.ENSP00000365720	0	0	0.500	0	0.499
HIF1A	MDM2	9606.ENSP00000437955	9606.ENSP00000258149	0	0.457	0	0	0.457
HIF1A	SMAD3	9606.ENSP00000437955	9606.ENSP00000332973	0	0.457	0	0	0.457
HIF1A	USP7	9606.ENSP00000437955	9606.ENSP00000343535	0	0.457	0	0	0.457
HIF1A	SEPTIN9	9606.ENSP00000437955	9606.ENSP00000391249	0	0.457	0	0	0.457
HIF1A	TXNIP	9606.ENSP00000437955	9606.ENSP00000462521	0	0.457	0	0	0.457
HLA-DMA	HLA-DOA	9606.ENSP00000363976	9606.ENSP00000229829	0	0.488	0.900	0	0.946
HLA-DMA	HLA-F	9606.ENSP00000363976	9606.ENSP00000259951	0	0	0.900	0	0.900
HLA-DMA	HLA-DQA1	9606.ENSP00000363976	9606.ENSP00000339398	0	0	0.540	0	0.540
HLA-DMA	HLA-DRB1	9606.ENSP00000363976	9606.ENSP00000353099	0	0.920	0.900	0	0.991
HLA-DMA	MBP	9606.ENSP00000363976	9606.ENSP00000380958	0	0.405	0	0	0.404
HLA-DMA	HLA-DQB1	9606.ENSP00000363976	9606.ENSP00000364080	0	0.130	0.540	0	0.582
HLA-DMA	HLA-DRB5	9606.ENSP00000363976	9606.ENSP00000364114	0	0.130	0.540	0	0.582
HLA-DMA	HLA-DPA1	9606.ENSP00000363976	9606.ENSP00000393566	0	0	0.900	0	0.900
HLA-DMA	HLA-DPB1	9606.ENSP00000363976	9606.ENSP00000408146	0	0.130	0.900	0	0.909
HLA-DMA	HLA-DRA	9606.ENSP00000363976	9606.ENSP00000378786	0	0.952	0.900	0	0.994
HLA-DMA	HLA-DMB	9606.ENSP00000363976	9606.ENSP00000398890	0	0.960	0.900	0	0.995
HLA-DMB	HLA-DOA	9606.ENSP00000398890	9606.ENSP00000229829	0	0.081	0.900	0	0.904
HLA-DMB	HLA-F	9606.ENSP00000398890	9606.ENSP00000259951	0	0	0.900	0	0.900
HLA-DMB	HLA-DQA1	9606.ENSP00000398890	9606.ENSP00000339398	0	0.081	0.540	0	0.559
HLA-DMB	HLA-DRB1	9606.ENSP00000398890	9606.ENSP00000353099	0	0.946	0.900	0	0.994
HLA-DMB	HLA-DQB1	9606.ENSP00000398890	9606.ENSP00000364080	0	0.290	0.540	0	0.659
HLA-DMB	HLA-DRB5	9606.ENSP00000398890	9606.ENSP00000364114	0	0.247	0.540	0	0.638
HLA-DMB	HLA-DRA	9606.ENSP00000398890	9606.ENSP00000378786	0	0.958	0.900	0	0.995
HLA-DMB	HLA-DPA1	9606.ENSP00000398890	9606.ENSP00000393566	0	0.081	0.900	0	0.904
HLA-DMB	HLA-DPB1	9606.ENSP00000398890	9606.ENSP00000408146	0	0.247	0.900	0	0.921
HLA-DOA	HLA-DQA1	9606.ENSP00000229829	9606.ENSP00000339398	0	0	0.540	0	0.540
HLA-DOA	HLA-DRB5	9606.ENSP00000229829	9606.ENSP00000364114	0	0.081	0.540	0	0.559
HLA-DOA	HLA-DQB1	9606.ENSP00000229829	9606.ENSP00000364080	0	0.081	0.540	0	0.559
HLA-DOA	HLA-F	9606.ENSP00000229829	9606.ENSP00000259951	0	0	0.900	0	0.900
HLA-DOA	HLA-DRB1	9606.ENSP00000229829	9606.ENSP00000353099	0	0.081	0.900	0	0.904
HLA-DOA	HLA-DPB1	9606.ENSP00000229829	9606.ENSP00000408146	0	0.081	0.900	0	0.904
HLA-DOA	HLA-DPA1	9606.ENSP00000229829	9606.ENSP00000393566	0	0	0.900	0	0.900
HLA-DOA	HLA-DRA	9606.ENSP00000229829	9606.ENSP00000378786	0	0	0.900	0	0.900
HLA-DPA1	HLA-F	9606.ENSP00000393566	9606.ENSP00000259951	0	0.089	0.900	0	0.905
HLA-DPA1	ZAP70	9606.ENSP00000393566	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DPA1	SEC24D	9606.ENSP00000393566	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DPA1	HLA-DQA1	9606.ENSP00000393566	9606.ENSP00000339398	0	0	0.540	0	0.540
HLA-DPA1	HLA-DRB1	9606.ENSP00000393566	9606.ENSP00000353099	0	0.081	0.900	0	0.904
HLA-DPA1	HLA-DQB1	9606.ENSP00000393566	9606.ENSP00000364080	0	0.119	0.540	0	0.577
HLA-DPA1	HLA-DRB5	9606.ENSP00000393566	9606.ENSP00000364114	0	0.081	0.540	0	0.559
HLA-DPA1	HLA-DRA	9606.ENSP00000393566	9606.ENSP00000378786	0	0	0.900	0	0.900
HLA-DPA1	ITK	9606.ENSP00000393566	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DPA1	LCK	9606.ENSP00000393566	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DPA1	HLA-DPB1	9606.ENSP00000393566	9606.ENSP00000408146	0	0.923	0.900	0	0.992
HLA-DPB1	HLA-F	9606.ENSP00000408146	9606.ENSP00000259951	0	0	0.900	0	0.900
HLA-DPB1	ZAP70	9606.ENSP00000408146	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DPB1	SEC24D	9606.ENSP00000408146	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DPB1	HLA-DQA1	9606.ENSP00000408146	9606.ENSP00000339398	0	0.353	0.540	0	0.690
HLA-DPB1	HLA-DRB1	9606.ENSP00000408146	9606.ENSP00000353099	0	0.131	0.900	0	0.909
HLA-DPB1	HLA-DQB1	9606.ENSP00000408146	9606.ENSP00000364080	0	0	0.540	0	0.540
HLA-DPB1	HLA-DRB5	9606.ENSP00000408146	9606.ENSP00000364114	0	0	0.540	0	0.540
HLA-DPB1	HLA-DRA	9606.ENSP00000408146	9606.ENSP00000378786	0	0.362	0.900	0	0.933
HLA-DPB1	ITK	9606.ENSP00000408146	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DPB1	LCK	9606.ENSP00000408146	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DQA1	HLA-F	9606.ENSP00000339398	9606.ENSP00000259951	0	0	0.540	0	0.540
HLA-DQA1	ZAP70	9606.ENSP00000339398	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DQA1	SEC24D	9606.ENSP00000339398	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DQA1	LCK	9606.ENSP00000339398	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DQA1	ITK	9606.ENSP00000339398	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DQA1	HLA-DRA	9606.ENSP00000339398	9606.ENSP00000378786	0	0.128	0.540	0	0.581
HLA-DQA1	HLA-DRB5	9606.ENSP00000339398	9606.ENSP00000364114	0	0.417	0.540	0	0.720
HLA-DQA1	HLA-DRB1	9606.ENSP00000339398	9606.ENSP00000353099	0	0.320	0.540	0	0.673
HLA-DQA1	HLA-DQB1	9606.ENSP00000339398	9606.ENSP00000364080	0	0.975	0.540	0	0.988
HLA-DQB1	HLA-F	9606.ENSP00000364080	9606.ENSP00000259951	0	0.202	0.540	0	0.617
HLA-DQB1	ZAP70	9606.ENSP00000364080	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DQB1	SEC24D	9606.ENSP00000364080	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DQB1	HLA-DRB1	9606.ENSP00000364080	9606.ENSP00000353099	0	0.205	0.540	0	0.618
HLA-DQB1	ITK	9606.ENSP00000364080	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DQB1	LCK	9606.ENSP00000364080	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DQB1	HLA-DRB5	9606.ENSP00000364080	9606.ENSP00000364114	0	0	0.540	0	0.540
HLA-DQB1	HLA-DRA	9606.ENSP00000364080	9606.ENSP00000378786	0	0.437	0.540	0	0.730
HLA-DRA	HLA-F	9606.ENSP00000378786	9606.ENSP00000259951	0	0	0.900	0	0.900
HLA-DRA	ZAP70	9606.ENSP00000378786	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DRA	SEC24D	9606.ENSP00000378786	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DRA	HLA-DRB1	9606.ENSP00000378786	9606.ENSP00000353099	0	0.973	0.900	0	0.997
HLA-DRA	HLA-DRB5	9606.ENSP00000378786	9606.ENSP00000364114	0	0.966	0.540	0	0.984
HLA-DRA	ITK	9606.ENSP00000378786	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DRA	MBP	9606.ENSP00000378786	9606.ENSP00000380958	0	0.618	0	0	0.618
HLA-DRA	LCK	9606.ENSP00000378786	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DRB1	HLA-F	9606.ENSP00000353099	9606.ENSP00000259951	0	0.165	0.900	0	0.912
HLA-DRB1	ZAP70	9606.ENSP00000353099	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DRB1	SEC24D	9606.ENSP00000353099	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DRB1	LCK	9606.ENSP00000353099	9606.ENSP00000477713	0	0	0.500	0	0.499
HLA-DRB1	ITK	9606.ENSP00000353099	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-DRB1	HLA-DRB5	9606.ENSP00000353099	9606.ENSP00000364114	0	0.641	0.540	0	0.827
HLA-DRB5	HLA-F	9606.ENSP00000364114	9606.ENSP00000259951	0	0	0.540	0	0.540
HLA-DRB5	ZAP70	9606.ENSP00000364114	9606.ENSP00000264972	0	0	0.500	0	0.499
HLA-DRB5	SEC24D	9606.ENSP00000364114	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-DRB5	LCK	9606.ENSP00000364114	9606.ENSP00000477713	0	0	0.500	0	0.499
